Thu Jul 10 23:50:00 2025    results.prof

         2014028 function calls (1980186 primitive calls) in 77.422 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/case.py:44(_Outcome)
       30    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2310(_get_nargs_pattern)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:10477(truncpareto_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/fft/_basic_backend.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:708(add_parse_action)
        7    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3681(register_open)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/axis.py:37(Tick)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:8159(pareto_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/special/_sf_error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/dviread.py:821(PsfontsMap)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_typing/_scalars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/transforms.py:668(Bbox)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/fft/_pocketfft/realtransforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/integrate/_rules/_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/font_manager.py:1042(FontManager)
       34    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distribution_infrastructure.py:1783(validation_policy)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distribution_infrastructure.py:786(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:3529(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/font_manager.py:588(FontProperties)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_spectral.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/axis.py:32(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/emitter.py:178(expect_document_start)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/emitter.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/six.py:96(__get__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/dviread.py:1023(_LuatexKpsewhich)
        7    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/emitter.py:800(write_indicator)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/fft/_realtransforms_backend.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:446(validate_whiskers)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:3494(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/linalg/_decomp_cholesky.py:1(<module>)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/dateutil/tz/_factories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/collections.py:1502(RegularPolyCollection)
       29    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/emitter.py:226(expect_document_root)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/collections.py:1967(EllipseCollection)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:547(<dictcomp>)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:591(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distribution_infrastructure.py:396(__str__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/weakref.py:511(update)
        8    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_typing/_nbit_base.py:52(__init_subclass__)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1304(exec_module)
       32    0.000    0.000    0.000    0.000 /usr/lib/python3.10/warnings.py:437(__init__)
       18    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/transforms.py:56(_make_str_method)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/arrayprint.py:50(_make_options_dict)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/__init__.py:719(_update_raw)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/metadata/__init__.py:746(__init__)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1014(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/linalg/_isolve/lsmr.py:1(<module>)
       32    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_arraypad_impl.py:109(<genexpr>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:603(format)
       35    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:371(__getattr__)
       32    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
       34    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:1967(recurse)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/datetime.py:1239(__new__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/image.py:233(_ImageBase)
       32    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_arraypad_impl.py:120(<genexpr>)
       32    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_arraypad_impl.py:33(_slice_at_axis)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ipaddress.py:1902(IPv6Address)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/interpolate/_polyint.py:53(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/offsetbox.py:202(OffsetBox)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:174(lexists)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_levy_stable/__init__.py:646(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:740(Path3DCollection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/dateutil/tz/tz.py:41(tzutc)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:191(<setcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/table.py:239(Table)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/_adapters.py:31(DegenerateFiles)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/font_manager.py:537(_cleanup_fontproperties_init)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1351(repl)
        6    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/_ufunc_config.py:440(__enter__)
       30    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/kiwisolver/exceptions.py:1(<module>)
       22    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/util.py:197(__init__)
        5    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/special/_basic.py:3034(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_finite_differences.py:1(<module>)
       33    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:4695(recurse)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/metadata/__init__.py:580(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:755(with_name)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_trustregion_constr/report.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:87(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/__init__.py:495(hugepage_setup)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/dateutil/tz/_common.py:149(_tzinfo)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_milp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/linalg/_isolve/minres.py:1(<module>)
       31    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
       26    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/TiffImagePlugin.py:326(_delegate)
       32    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/getlimits.py:721(max)
       11    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/results.py:222(<listcomp>)
       32    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1554(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/unicode.py:31(unicode_set)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/ipaddress.py:1473(IPv4Network)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/collections.py:2135(TriMesh)
        8    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1073(__call__)
       22    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:3595(<genexpr>)
       29    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2248(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/interpolate/_polyint.py:116(_set_yi)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/collections.py:964(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_new_distributions.py:125(StandardNormal)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1049(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distribution_infrastructure.py:275(define_parameters)
       33    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_api/__init__.py:79(<genexpr>)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:946(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/integrate/_ivp/common.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/_policybase.py:94(_append_doc)
       33    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:396(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/signal/spline.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2018(nonzero)
       24    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/patches.py:2347(<genexpr>)
       33    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/results.py:26(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_typing/_ufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/fractions.py:38(Fraction)
       10    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1037(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3866(_apply_env_variables)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/ma/core.py:6990(__init__)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/numeric.py:290(full)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:211(reshape)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distribution_infrastructure.py:522(__str__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/container.py:1(<module>)
       14    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/six.py:194(find_spec)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:960(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:4777(IndentedBlock)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:137(finalize)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_binomtest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_odds_ratio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/signal/_wavelets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colorbar.py:196(Colorbar)
        4    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/collections.py:2352(QuadMesh)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/testing.py:126(TestParseResultsAsserts)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/metadata/_text.py:90(lower)
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_warnings_errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/spatial/transform/_rotation_spline.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_pep440.py:437(_cmpkey)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/abc.py:312(ResourceReader)
        7    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3719(register_save)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/__future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/dateutil/tz/tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:5959(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_elementwise_iterative_method.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/cbook.py:766(Grouper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/tokenize.py:297(detect_encoding)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/scanner.py:1(<module>)
       29    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2280(<listcomp>)
       22    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_testutils.py:86(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/__init__.py:432(_sanity_check)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/special/_spfun_stats.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/numerictypes.py:234(obj2sctype)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_qmvnt.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/datetime.py:792(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/platform.py:903(system)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:3970(genhyperbolic_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/linalg/_decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/serializer.py:27(open)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/PngImagePlugin.py:420(chunk_iCCP)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/cv2/data/__init__.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/dateutil/rrule.py:70(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/interpolate/_bary_rational.py:1(<module>)
       24    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:97(deprecated)
       25    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
       25    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/constructor.py:159(add_constructor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pprint.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/shape_base.py:21(atleast_1d)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/spatial/_kdtree.py:206(KDTree)
        9    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        7    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/ma/core.py:2611(_arraymethod)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/_machar.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1047(<genexpr>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2499(_get_value)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:5236(_generateDefaultName)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/dateutil/parser/__init__.py:36(__deprecate_private_class)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/composer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_trustregion_constr/qp_subproblem.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/platform.py:814(uname)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/integrate/_rules/_gauss_legendre.py:1(<module>)
