Thu Jul 10 07:49:21 2025    results.prof

         4680484 function calls (4609963 primitive calls) in 79.901 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/sets/ordinals.py:56(Ordinal)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/logic.py:221(Logic)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/ImageFilter.py:370(Color3DLUT)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/lil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/suite.py:328(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/fx/_symbolic_trace.py:1023(_PatchedFnSetItem)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/jit/_script.py:196(OrderedDictWrapper)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributions/constraints.py:367(_GreaterThan)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:5823(Combine)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_datasource.py:532(Repository)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/src/Cut-and-Paste/pyblur_master/pyblur/LineDictionary.py:10(Create3x3Lines)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:6097(laplace_asymmetric_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/interpolate/_polyint.py:145(_Interpolator1DWithDerivatives)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/tifffile/tifffile.py:14333(TiledSequence)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/optical_flow/raft.py:116(FeatureEncoder)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_higher_order_ops/map.py:159(MapAutogradOp)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/variables/dicts.py:535(MappingProxyVariable)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/tensor/_dtensor_spec.py:14(TensorMeta)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/language/core.py:1180(tuple)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/numberfields/utilities.py:166(AlgIntPowers)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/sets/fancysets.py:291(ImageSet)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/functions/elementary/complexes.py:446(Abs)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/polyoptions.py:711(Symbols)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/utils.py:3655(numpy_operator_wrapper)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/transforms/transforms.py:172(ConvertImageDtype)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/nn/quantized/dynamic/modules/rnn.py:60(PackedParameter)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/tqdm/utils.py:183(DisableOnWriteError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/connection.py:114(_ConnectionBase)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributions/studentT.py:15(StudentT)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/parallel/_functions.py:92(Scatter)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributions/constraints.py:592(_Cat)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/data/dataloader.py:633(_BaseDataLoaderIter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/base_events.py:278(Server)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/events.py:162(AbstractServer)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/core/_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/dateutil/tz/tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/widgets.py:1872(Cursor)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/layout_engine.py:111(PlaceHolderLayoutEngine)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/data/datapipes/iter/combining.py:27(ConcaterIterDataPipe)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:5174(OneOrMore)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/bezier.py:25(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/scale.py:176(FuncScale)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colors.py:3231(LightSource)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 {built-in method posix.sched_getaffinity}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:11432(gennorm_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:11774(argus_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:1972(dweibull_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:7963(t_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/skimage/util/_label.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_inductor/cpp_builder.py:1278(CppTorchDeviceOptions)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/compiler/code_generator.py:348(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/concrete/summations.py:42(Sum)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/core.py:5(Registry)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/_csc.py:17(_csc_base)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/special/_multiufuncs.py:24(MultiUFunc)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/array_api_compat/numpy/_info.py:29(__array_namespace_info__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/nn/intrinsic/quantized/modules/conv_add.py:80(ConvAddReLU2d)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/calendar.py:412(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/ma/core.py:6591(mvoid)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/unicode.py:304(CJK)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/ticker.py:188(TickHelper)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/ticker.py:1140(LogitFormatter)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:412(validate_fontstretch)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:6245(levy_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/cobyla.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/spatial/_spherical_voronoi.py:36(SphericalVoronoi)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/maxvit.py:213(SwapAxes)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/utils/mapped_queue.py:91(MappedQueue)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/language/semantic.py:13(IncompatibleTypeErrorImpl)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/metrics_context.py:23(TopN)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/geometry/line.py:2160(Ray2D)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/immutable.py:82(ImmutableDenseMatrix)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/expressions/inverse.py:8(Inverse)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/expressions/sets.py:10(MatrixSet)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/agca/modules.py:286(FreeModule)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/assumptions/relation/equality.py:25(EqualityPredicate)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/functions/elementary/hyperbolic.py:996(ReciprocalHyperbolicFunction)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/printing/pycode.py:87(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/rootisolation.py:1881(ComplexInterval)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/xml/etree/ElementTree.py:525(ElementTree)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/ndimage/_ni_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/linalg/_interface.py:720(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/package/importer.py:167(_SysImporter)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/package/glob_group.py:10(GlobGroup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/streams.py:117(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/typing_extensions.py:3573(TypeAliasType)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/patches.py:2621(Round4)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/font_manager.py:309(FontEntry)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/transforms.py:1276(Transform)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/transforms.py:2810(TransformedPatchPath)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/events.py:84(MappingEndEvent)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_kde.py:43(gaussian_kde)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_levy_stable/__init__.py:1156(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/device_interface.py:261(Worker)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/simplify/epathtools.py:6(EPath)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/backends/quantized/__init__.py:40(_SupportedQEnginesProp)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/src/Cut-and-Paste/pyblur_master/pyblur/LineDictionary.py:49(Create9x9Lines)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/integrate/_rules/_base.py:154(FixedRule)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/integrate/_ivp/rk.py:74(RungeKutta)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_functorch/_aot_autograd/runtime_wrappers.py:77(CompilerWrapper)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/_shard/sharded_tensor/shard.py:8(Shard)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/nn/functional.py:318(_AllGather)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/runtime/jit.py:819(MockTensor)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/geometry/line.py:2670(Ray3D)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/case.py:1419(_SubTest)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/nn/intrinsic/quantized/modules/conv_relu.py:184(ConvReLU3d)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/nn/quantized/dynamic/modules/linear.py:13(Linear)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_pytree.py:377(ConstantNode)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/widgets.py:148(Button)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_discrete_distns.py:739(nhypergeom_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/interpolate/_interpolate.py:798(PPoly)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_functorch/_aot_autograd/runtime_wrappers.py:202(AliasOfIntermediateHandler)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/fsdp/_optim_utils.py:53(FSDPParamInfo)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_appending_byte_serializer.py:17(BytesWriter)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/polyquinticconst.py:22(PolyQuintic)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/exprtools.py:288(Factors)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/transforms/transforms.py:1544(Grayscale)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/quantization/quantize_jit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/figure.py:70(_AxesStack)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_sensitivity_analysis.py:161(SobolResult)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/signal/wavelets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_discrete_distns.py:1171(randint_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:1519(chi_gen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:6996(gibrat_gen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/configparser.py:1242(SectionProxy)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/quantization/inception.py:74(QuantizableInceptionD)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/bytecode_transformation.py:38(InstructionExnTabEntry)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/bytecode_analysis.py:148(ReadsWrites)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/runtime/driver.py:47(DriverConfig)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/solvers/ode/single.py:1436(HomogeneousCoeffSubsDepDivIndep)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/sets/fancysets.py:166(Integers)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/function.py:2101(Subs)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/fx/experimental/symbolic_shapes.py:7212(_PythonMsgPrinter)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/exc.py:527(KeyErrorMsg)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/special/basic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/domains/pythonintegerring.py:13(PythonIntegerRing)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/array_api_compat/common/_aliases.py:164(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/ctypeslib.py:179(_ndptr)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_content_store.py:193(ContentStoreReader)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/fx/passes/utils/matcher_utils.py:63(SubgraphMatcher)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/xpu/streams.py:103(Event)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/tqdm/std.py:57(TqdmDeprecationWarning)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/fx/_symbolic_trace.py:43(ProxyableClassMeta)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributions/transforms.py:1217(CumulativeDistributionTransform)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/autograd/grad_mode.py:88(enable_grad)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/transports.py:72(WriteTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/unix_events.py:891(PidfdChildWatcher)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/cuda/streams.py:143(Event)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/data/sampler.py:220(WeightedRandomSampler)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_cm_multivar.py:162(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/scale.py:512(AsinhScale)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3945(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/gzip.py:75(_PaddedFile)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/PpmImagePlugin.py:163(PpmPlainDecoder)
